Date,Country/Region,day_of_week,Qtde Autorizados,Valor Autorizados,Qtde Autorizados_2019_mean,Valor Autorizados_2019_mean,populacao,Confirmed,Deaths,C1,C2,C3,C4,C5,C6,C7,C8
04/14/2020,ES,1,1224669.0,79039304.18,1522913.0630136987,103535979.74898636,4018650.0,33,3,1,1,1,1,0,0,0,0
04/15/2020,ES,2,1229159.0,83986132.36,1522913.0630136987,103535979.74898636,4018650.0,94,1,1,1,1,1,0,0,0,0
04/16/2020,ES,3,1211955.0,84678091.67,1522913.0630136987,103535979.74898636,4018650.0,197,4,1,1,1,1,0,0,0,0
04/17/2020,ES,4,1372742.0,99756214.22,1522913.0630136987,103535979.74898636,4018650.0,102,3,1,0,0,0,0,0,0,0
04/18/2020,ES,5,1434703.0,100841945.26,1522913.0630136987,103535979.74898636,4018650.0,96,3,1,0,0,0,0,0,0,0
04/19/2020,ES,6,493941.0,26979330.96,1522913.0630136987,103535979.74898636,4018650.0,147,2,1,0,0,0,0,0,0,0
04/20/2020,ES,0,860996.0,56248643.61,1522913.0630136987,103535979.74898636,4018650.0,69,3,1,0,0,0,0,0,0,0
04/21/2020,ES,1,725631.0,42170551.98,1522913.0630136987,103535979.74898636,4018650.0,44,1,1,0,0,0,0,0,0,0
04/22/2020,ES,2,1422238.0,102899469.72,1522913.0630136987,103535979.74898636,4018650.0,101,0,1,0,0,0,0,0,0,0
04/23/2020,ES,3,1287045.0,94572527.98,1522913.0630136987,103535979.74898636,4018650.0,50,8,1,0,0,0,0,0,0,0
04/24/2020,ES,4,1397808.0,104392290.25,1522913.0630136987,103535979.74898636,4018650.0,18,0,1,0,0,0,0,0,0,0
04/25/2020,ES,5,1411492.0,99774322.78,1522913.0630136987,103535979.74898636,4018650.0,214,5,1,0,0,0,0,0,0,0
04/26/2020,ES,6,488255.0,25952308.98,1522913.0630136987,103535979.74898636,4018650.0,108,4,1,0,0,0,0,0,0,0
04/27/2020,ES,0,1248283.0,90651543.75,1522913.0630136987,103535979.74898636,4018650.0,93,6,1,0,0,0,0,0,0,0
04/28/2020,ES,1,1265587.0,93763753.78,1522913.0630136987,103535979.74898636,4018650.0,78,7,1,0,0,0,0,0,0,0
04/29/2020,ES,2,1321828.0,101707644.69,1522913.0630136987,103535979.74898636,4018650.0,233,12,1,0,0,0,0,0,0,0
04/30/2020,ES,3,1621444.0,148012893.9,1522913.0630136987,103535979.74898636,4018650.0,358,7,1,0,0,0,0,0,0,0
05/01/2020,ES,4,463586.0,25277810.49,1522913.0630136987,103535979.74898636,4018650.0,197,13,0,0,0,0,0,0,0,0
05/02/2020,ES,5,1590192.0,134205934.59,1522913.0630136987,103535979.74898636,4018650.0,286,6,0,0,0,0,0,0,0,0
05/03/2020,ES,6,488746.0,28311099.93,1522913.0630136987,103535979.74898636,4018650.0,138,12,0,0,0,0,0,0,0,0
05/04/2020,ES,0,1365507.0,104629028.23,1522913.0630136987,103535979.74898636,4018650.0,140,8,0,0,0,0,0,0,0,0
05/05/2020,ES,1,1354558.0,105574406.61,1522913.0630136987,103535979.74898636,4018650.0,176,11,0,0,0,0,0,0,0,0
05/06/2020,ES,2,1403156.0,111950976.92,1522913.0630136987,103535979.74898636,4018650.0,166,12,0,0,0,0,0,0,0,0
05/07/2020,ES,3,1358263.0,112140880.09,1522913.0630136987,103535979.74898636,4018650.0,270,10,0,0,0,0,0,0,0,0
05/08/2020,ES,4,1581551.0,133392482.42,1522913.0630136987,103535979.74898636,4018650.0,404,10,0,0,0,0,0,0,0,0
05/09/2020,ES,5,1645949.0,134723426.92,1522913.0630136987,103535979.74898636,4018650.0,170,7,0,0,0,0,0,0,0,0
05/10/2020,ES,6,530806.0,29701498.17,1522913.0630136987,103535979.74898636,4018650.0,187,9,0,0,0,0,0,0,0,0
05/11/2020,ES,0,1264535.0,91254480.4,1522913.0630136987,103535979.74898636,4018650.0,220,15,0,0,0,0,0,0,0,0
05/12/2020,ES,1,1263553.0,92452944.35,1522913.0630136987,103535979.74898636,4018650.0,268,16,0,0,0,0,0,0,0,0
05/13/2020,ES,2,1265341.0,94280590.13,1522913.0630136987,103535979.74898636,4018650.0,314,21,0,0,0,0,0,0,0,0
05/14/2020,ES,3,1238578.0,92291557.44,1522913.0630136987,103535979.74898636,4018650.0,412,16,0,0,0,0,0,0,0,0
05/15/2020,ES,4,1378980.0,105737667.75,1522913.0630136987,103535979.74898636,4018650.0,385,11,0,0,0,0,0,0,0,0
05/16/2020,ES,5,1327117.0,98166554.56,1522913.0630136987,103535979.74898636,4018650.0,397,11,0,0,0,0,0,0,0,0
05/17/2020,ES,6,479934.0,25810749.0,1522913.0630136987,103535979.74898636,4018650.0,149,14,0,0,0,0,0,0,0,0
05/18/2020,ES,0,1253382.0,89883327.83,1522913.0630136987,103535979.74898636,4018650.0,413,17,0,0,0,0,0,0,0,0
05/19/2020,ES,1,1217350.0,90000755.25,1522913.0630136987,103535979.74898636,4018650.0,536,23,0,0,0,0,0,0,0,0
05/20/2020,ES,2,1288268.0,94728068.54,1522913.0630136987,103535979.74898636,4018650.0,399,16,0,0,0,0,0,0,0,0
05/21/2020,ES,3,1272691.0,94490173.44,1522913.0630136987,103535979.74898636,4018650.0,786,22,0,0,0,0,0,0,0,0
05/22/2020,ES,4,1414883.0,107452537.39,1522913.0630136987,103535979.74898636,4018650.0,642,34,0,0,0,0,0,0,0,0
05/23/2020,ES,5,1395772.0,99143084.38,1522913.0630136987,103535979.74898636,4018650.0,398,20,0,0,0,0,0,0,0,0
05/24/2020,ES,6,488799.0,26479682.49,1522913.0630136987,103535979.74898636,4018650.0,89,29,0,0,0,0,0,0,0,0
05/25/2020,ES,0,1207050.0,90265418.01,1522913.0630136987,103535979.74898636,4018650.0,358,19,0,0,0,0,0,0,0,0
05/26/2020,ES,1,1278765.0,94403361.56,1522913.0630136987,103535979.74898636,4018650.0,524,22,0,0,0,0,0,0,0,0
05/27/2020,ES,2,1317020.0,101167441.12,1522913.0630136987,103535979.74898636,4018650.0,595,24,0,0,0,0,0,0,0,0
05/28/2020,ES,3,1343447.0,106799518.86,1522913.0630136987,103535979.74898636,4018650.0,719,27,0,0,0,0,0,0,0,0
05/29/2020,ES,4,1509286.0,132485687.82,1522913.0630136987,103535979.74898636,4018650.0,700,22,0,0,0,0,0,0,0,0
05/30/2020,ES,5,1571029.0,130579592.05,1522913.0630136987,103535979.74898636,4018650.0,534,23,0,0,0,0,0,0,0,0
05/31/2020,ES,6,509342.0,32746326.29,1522913.0630136987,103535979.74898636,4018650.0,253,21,0,0,0,0,0,0,0,0
06/01/2020,ES,0,1376561.0,107349405.22,1522913.0630136987,103535979.74898636,4018650.0,379,10,0,0,0,0,0,0,0,0
06/02/2020,ES,1,1363772.0,105462033.5,1522913.0630136987,103535979.74898636,4018650.0,1082,50,0,0,0,0,0,0,0,0
06/03/2020,ES,2,1389810.0,108755448.72,1522913.0630136987,103535979.74898636,4018650.0,970,34,0,0,0,0,0,0,0,0
06/04/2020,ES,3,1379839.0,109443301.22,1522913.0630136987,103535979.74898636,4018650.0,773,39,0,0,0,0,0,0,0,0
06/05/2020,ES,4,1610955.0,133700186.09,1522913.0630136987,103535979.74898636,4018650.0,1215,43,0,0,0,0,0,0,0,0
06/06/2020,ES,5,1480708.0,114919106.51,1522913.0630136987,103535979.74898636,4018650.0,841,26,0,0,0,0,0,0,0,0
06/07/2020,ES,6,482137.0,27281217.15,1522913.0630136987,103535979.74898636,4018650.0,669,26,0,0,0,0,0,0,0,0
06/08/2020,ES,0,1415816.0,109586938.23,1522913.0630136987,103535979.74898636,4018650.0,1040,39,0,0,0,0,0,0,0,0
06/09/2020,ES,1,1420165.0,110156228.94,1522913.0630136987,103535979.74898636,4018650.0,1305,33,0,0,0,0,0,0,0,0
06/10/2020,ES,2,1590675.0,126990193.94,1522913.0630136987,103535979.74898636,4018650.0,1380,32,0,0,0,0,0,0,0,0
06/11/2020,ES,3,872186.0,61418053.95,1522913.0630136987,103535979.74898636,4018650.0,885,26,0,0,0,0,0,0,0,0
06/12/2020,ES,4,1732373.0,139460735.45,1522913.0630136987,103535979.74898636,4018650.0,1028,24,0,0,0,0,0,0,0,0
06/13/2020,ES,5,1346979.0,93481546.69,1522913.0630136987,103535979.74898636,4018650.0,675,36,0,0,0,0,0,0,0,0
06/14/2020,ES,6,481717.0,26127660.63,1522913.0630136987,103535979.74898636,4018650.0,509,32,0,0,0,0,0,0,0,0
06/15/2020,ES,0,1280418.0,99910001.88,1522913.0630136987,103535979.74898636,4018650.0,1140,32,0,0,0,0,0,0,0,0
06/16/2020,ES,1,1278684.0,95806711.53,1522913.0630136987,103535979.74898636,4018650.0,1371,45,0,0,0,0,0,0,0,0
06/17/2020,ES,2,1342941.0,101063214.8,1522913.0630136987,103535979.74898636,4018650.0,1489,38,0,0,0,0,0,0,0,0
06/18/2020,ES,3,1349737.0,102215506.88,1522913.0630136987,103535979.74898636,4018650.0,1230,48,0,0,0,0,0,0,0,0
06/19/2020,ES,4,1009685.0,77806399.08,1522913.0630136987,103535979.74898636,4018650.0,1471,48,0,0,0,0,0,0,0,0
06/20/2020,ES,5,1692094.0,121730609.46,1522913.0630136987,103535979.74898636,4018650.0,1074,32,0,0,0,0,0,0,0,0
06/21/2020,ES,6,497757.0,27762437.03,1522913.0630136987,103535979.74898636,4018650.0,642,29,0,0,0,0,0,0,0,0
06/22/2020,ES,0,1370293.0,103043381.19,1522913.0630136987,103535979.74898636,4018650.0,926,36,0,0,0,0,0,0,0,0
06/23/2020,ES,1,1337332.0,100012776.05,1522913.0630136987,103535979.74898636,4018650.0,1043,63,0,0,0,0,0,0,0,0
06/24/2020,ES,2,1304574.0,97052313.8,1522913.0630136987,103535979.74898636,4018650.0,1654,38,0,0,0,0,0,0,0,0
06/25/2020,ES,3,1330269.0,104455892.52,1522913.0630136987,103535979.74898636,4018650.0,1765,27,0,0,0,0,0,0,0,0
06/26/2020,ES,4,1590303.0,127557635.95,1522913.0630136987,103535979.74898636,4018650.0,1406,17,0,0,0,0,0,0,0,0
06/27/2020,ES,5,1400177.0,100869659.69,1522913.0630136987,103535979.74898636,4018650.0,0,0,0,0,0,0,0,0,0,0
06/28/2020,ES,6,485528.0,27325460.47,1522913.0630136987,103535979.74898636,4018650.0,2031,61,0,0,0,0,0,0,0,0
06/29/2020,ES,0,1168393.0,96833586.22,1522913.0630136987,103535979.74898636,4018650.0,1414,53,0,0,0,0,0,0,0,0
06/30/2020,ES,1,1490221.0,138484858.39,1522913.0630136987,103535979.74898636,4018650.0,1796,27,0,0,0,0,0,0,0,0
07/01/2020,ES,2,1489955.0,122903556.3,1522913.0630136987,103535979.74898636,4018650.0,1928,45,0,0,0,0,0,0,0,0
07/02/2020,ES,3,1479230.0,121983665.08,1522913.0630136987,103535979.74898636,4018650.0,1419,35,0,0,0,0,0,0,0,0
07/03/2020,ES,4,1628937.0,138272083.66,1522913.0630136987,103535979.74898636,4018650.0,1449,30,0,0,0,0,0,0,0,0
07/04/2020,ES,5,1492959.0,118159506.4,1522913.0630136987,103535979.74898636,4018650.0,1134,23,0,0,0,0,0,0,0,0
07/05/2020,ES,6,494216.0,28986567.97,1522913.0630136987,103535979.74898636,4018650.0,570,23,0,0,0,0,0,0,0,0
07/06/2020,ES,0,1405876.0,110912131.89,1522913.0630136987,103535979.74898636,4018650.0,1154,34,0,0,0,0,0,1,0,0
07/07/2020,ES,1,1482346.0,117445318.97,1522913.0630136987,103535979.74898636,4018650.0,2151,42,0,0,0,0,0,1,0,0
07/08/2020,ES,2,1516557.0,119586680.59,1522913.0630136987,103535979.74898636,4018650.0,1839,31,0,0,0,0,0,1,0,0
07/09/2020,ES,3,1456663.0,117671465.94,1522913.0630136987,103535979.74898636,4018650.0,1472,19,0,0,0,0,0,1,0,0
07/10/2020,ES,4,1623163.0,132625199.38,1522913.0630136987,103535979.74898636,4018650.0,1347,37,0,0,0,0,0,1,0,0
07/11/2020,ES,5,1436002.0,107197505.14,1522913.0630136987,103535979.74898636,4018650.0,880,17,0,0,0,0,0,1,0,0
07/12/2020,ES,6,499243.0,28814415.62,1522913.0630136987,103535979.74898636,4018650.0,563,19,0,0,0,0,0,1,0,0
07/13/2020,ES,0,1375696.0,105675130.44,1522913.0630136987,103535979.74898636,4018650.0,1080,37,0,0,0,0,0,1,0,0
07/14/2020,ES,1,1377974.0,103713789.92,1522913.0630136987,103535979.74898636,4018650.0,1334,42,0,0,0,0,0,1,0,0
07/15/2020,ES,2,1367320.0,107034301.27,1522913.0630136987,103535979.74898636,4018650.0,1139,15,0,0,0,0,0,1,0,0
07/16/2020,ES,3,1402646.0,110433016.41,1522913.0630136987,103535979.74898636,4018650.0,1766,39,0,0,0,0,0,1,0,0
07/17/2020,ES,4,1558337.0,124324315.42,1522913.0630136987,103535979.74898636,4018650.0,1343,38,0,0,0,0,0,1,0,0
07/18/2020,ES,5,1412144.0,101041358.27,1522913.0630136987,103535979.74898636,4018650.0,670,28,0,0,0,0,0,1,0,0
07/19/2020,ES,6,489030.0,27374427.55,1522913.0630136987,103535979.74898636,4018650.0,478,20,0,0,0,0,0,1,0,0
07/20/2020,ES,0,1360525.0,106858989.06,1522913.0630136987,103535979.74898636,4018650.0,1094,34,0,0,0,0,0,1,0,0
07/21/2020,ES,1,1392648.0,107017363.89,1522913.0630136987,103535979.74898636,4018650.0,898,24,0,0,0,0,0,1,0,0
07/22/2020,ES,2,1450258.0,111012260.71,1522913.0630136987,103535979.74898636,4018650.0,1087,25,0,0,0,0,0,1,0,0
07/23/2020,ES,3,1432992.0,112074152.17,1522913.0630136987,103535979.74898636,4018650.0,920,36,0,0,0,0,0,1,0,0
07/24/2020,ES,4,1603271.0,127711541.05,1522913.0630136987,103535979.74898636,4018650.0,1246,32,0,0,0,0,0,1,0,0
07/25/2020,ES,5,1423529.0,101459187.31,1522913.0630136987,103535979.74898636,4018650.0,744,13,0,0,0,0,0,1,0,0
07/26/2020,ES,6,493916.0,28229825.88,1522913.0630136987,103535979.74898636,4018650.0,602,25,0,0,0,0,0,1,0,0
07/27/2020,ES,0,1403361.0,110364138.31,1522913.0630136987,103535979.74898636,4018650.0,837,25,0,0,0,0,0,1,0,0
07/28/2020,ES,1,1414763.0,109694127.22,1522913.0630136987,103535979.74898636,4018650.0,1427,27,0,0,0,0,0,1,0,0
07/29/2020,ES,2,1452311.0,115508983.58,1522913.0630136987,103535979.74898636,4018650.0,1105,23,0,0,0,0,0,1,0,0
07/30/2020,ES,3,1480043.0,126532814.53,1522913.0630136987,103535979.74898636,4018650.0,1316,28,0,0,0,0,0,1,0,0
07/31/2020,ES,4,1593196.0,153605187.69,1522913.0630136987,103535979.74898636,4018650.0,1407,31,0,0,0,0,0,1,0,0
08/01/2020,ES,5,1552541.0,127423602.29,1522913.0630136987,103535979.74898636,4018650.0,522,21,0,0,0,0,0,1,0,0
08/02/2020,ES,6,538779.0,31893525.78,1522913.0630136987,103535979.74898636,4018650.0,424,12,0,0,0,0,0,1,0,0
08/03/2020,ES,0,1500972.0,121257736.56,1522913.0630136987,103535979.74898636,4018650.0,977,23,0,0,0,0,0,1,0,0
08/04/2020,ES,1,1488129.0,119300795.31,1522913.0630136987,103535979.74898636,4018650.0,994,27,0,0,0,0,0,1,0,0
08/05/2020,ES,2,1571837.0,128124271.21,1522913.0630136987,103535979.74898636,4018650.0,1033,18,0,0,0,0,0,1,0,0
08/06/2020,ES,3,1594765.0,134225266.42,1522913.0630136987,103535979.74898636,4018650.0,1301,21,0,0,0,0,0,1,0,0
08/07/2020,ES,4,1798064.0,156217838.37,1522913.0630136987,103535979.74898636,4018650.0,1380,31,0,0,0,0,0,1,0,0
08/08/2020,ES,5,1836200.0,155350297.67,1522913.0630136987,103535979.74898636,4018650.0,1223,22,0,0,0,0,0,1,0,0
08/09/2020,ES,6,574861.0,34956386.15,1522913.0630136987,103535979.74898636,4018650.0,645,15,0,0,0,0,0,1,0,0
08/10/2020,ES,0,1431669.0,112681152.06,1522913.0630136987,103535979.74898636,4018650.0,1278,29,0,0,0,0,0,1,0,0
08/11/2020,ES,1,1450436.0,110923454.38,1522913.0630136987,103535979.74898636,4018650.0,1407,19,0,0,0,0,0,1,0,0
08/12/2020,ES,2,1471642.0,113583169.04,1522913.0630136987,103535979.74898636,4018650.0,1277,22,0,0,0,0,0,1,0,0
08/13/2020,ES,3,1451899.0,115160488.45,1522913.0630136987,103535979.74898636,4018650.0,1196,18,0,0,0,0,0,1,0,0
08/14/2020,ES,4,1625835.0,130742677.64,1522913.0630136987,103535979.74898636,4018650.0,1157,26,0,0,0,0,0,1,0,0
08/15/2020,ES,5,1596487.0,121600969.47,1522913.0630136987,103535979.74898636,4018650.0,659,15,0,0,0,0,0,1,0,0
08/16/2020,ES,6,552132.0,31881337.62,1522913.0630136987,103535979.74898636,4018650.0,815,11,0,0,0,0,0,1,0,0
08/17/2020,ES,0,1402042.0,106663108.34,1522913.0630136987,103535979.74898636,4018650.0,1279,33,0,0,0,0,0,1,0,0
08/18/2020,ES,1,1408840.0,105493807.71,1522913.0630136987,103535979.74898636,4018650.0,1015,30,0,0,0,0,0,1,0,0
08/19/2020,ES,2,1438351.0,109632397.05,1522913.0630136987,103535979.74898636,4018650.0,1216,25,0,0,0,0,0,1,0,0
08/20/2020,ES,3,1470511.0,116317223.17,1522913.0630136987,103535979.74898636,4018650.0,947,17,0,0,0,0,0,1,0,0
08/21/2020,ES,4,1636410.0,130932417.67,1522913.0630136987,103535979.74898636,4018650.0,874,20,0,0,0,0,0,1,0,0
08/22/2020,ES,5,1450160.0,113382411.36,1522913.0630136987,103535979.74898636,4018650.0,702,16,0,0,0,0,0,1,0,0
08/23/2020,ES,6,537740.0,31510638.24,1522913.0630136987,103535979.74898636,4018650.0,279,10,0,0,0,0,0,1,0,0
08/24/2020,ES,0,1431655.0,110255205.34,1522913.0630136987,103535979.74898636,4018650.0,601,19,0,0,0,0,0,1,0,0
08/25/2020,ES,1,1447834.0,109430051.71,1522913.0630136987,103535979.74898636,4018650.0,698,23,0,0,0,0,0,1,0,0
08/26/2020,ES,2,1485530.0,115270523.48,1522913.0630136987,103535979.74898636,4018650.0,718,18,0,0,0,0,0,1,0,0
08/27/2020,ES,3,1486363.0,119617926.89,1522913.0630136987,103535979.74898636,4018650.0,753,19,0,0,0,0,0,1,0,0
08/28/2020,ES,4,1691212.0,142896117.35,1522913.0630136987,103535979.74898636,4018650.0,831,12,0,0,0,0,0,1,0,0
08/29/2020,ES,5,1669300.0,135006598.02,1522913.0630136987,103535979.74898636,4018650.0,532,12,0,0,0,0,0,1,0,0
08/30/2020,ES,6,574051.0,35825727.08,1522913.0630136987,103535979.74898636,4018650.0,326,6,0,0,0,0,0,1,0,0
08/31/2020,ES,0,1562609.0,148878616.53,1522913.0630136987,103535979.74898636,4018650.0,910,23,0,0,0,0,0,1,0,0
09/01/2020,ES,1,1481303.0,121919252.13,1522913.0630136987,103535979.74898636,4018650.0,718,23,0,0,0,0,0,1,0,0
09/02/2020,ES,2,1628799.0,133826621.63,1522913.0630136987,103535979.74898636,4018650.0,846,23,0,0,0,0,0,1,0,0
09/03/2020,ES,3,1594160.0,135751880.46,1522913.0630136987,103535979.74898636,4018650.0,934,17,0,0,0,0,0,1,0,0
09/04/2020,ES,4,1743532.0,151849744.42,1522913.0630136987,103535979.74898636,4018650.0,941,14,0,0,0,0,0,1,0,0
09/05/2020,ES,5,1863663.0,158580844.1,1522913.0630136987,103535979.74898636,4018650.0,472,7,0,0,0,0,0,1,0,0
09/06/2020,ES,6,627460.0,39616799.98,1522913.0630136987,103535979.74898636,4018650.0,333,14,0,0,0,0,0,1,0,0
09/07/2020,ES,0,826270.0,56240425.16,1522913.0630136987,103535979.74898636,4018650.0,288,12,0,0,0,0,0,1,0,0
02/15/2020,PB,5,1096167.0,80603409.47,895336.4,70055238.98298632,4018127.0,0,0,0,0,0,0,0,0,0,0
02/16/2020,PB,6,598556.0,37928998.23,895336.4,70055238.98298632,4018127.0,0,0,0,0,0,0,0,0,0,0
02/17/2020,PB,0,909031.0,66914141.45,895336.4,70055238.98298632,4018127.0,0,0,0,0,0,0,0,0,0,0
02/18/2020,PB,1,930531.0,70281748.42,895336.4,70055238.98298632,4018127.0,0,0,0,0,0,0,0,0,0,0
02/19/2020,PB,2,992052.0,74097452.56,895336.4,70055238.98298632,4018127.0,0,0,0,0,0,0,0,0,0,0
02/20/2020,PB,3,972371.0,77455438.05,895336.4,70055238.98298632,4018127.0,0,0,0,0,0,0,0,0,0,0
02/21/2020,PB,4,1086116.0,88474776.69,895336.4,70055238.98298632,4018127.0,0,0,0,0,0,0,0,0,0,0
02/22/2020,PB,5,1126022.0,84242228.41,895336.4,70055238.98298632,4018127.0,0,0,0,0,0,0,0,0,0,0
02/23/2020,PB,6,597792.0,36294591.96,895336.4,70055238.98298632,4018127.0,0,0,0,0,0,0,0,0,0,0
02/24/2020,PB,0,712593.0,44115732.63,895336.4,70055238.98298632,4018127.0,0,0,0,0,0,0,0,0,0,0
02/25/2020,PB,1,533640.0,30491085.01,895336.4,70055238.98298632,4018127.0,0,0,0,0,0,0,0,0,0,0
02/26/2020,PB,2,914056.0,66458547.98,895336.4,70055238.98298632,4018127.0,0,0,0,0,0,0,0,0,0,0
02/27/2020,PB,3,982558.0,81582148.85,895336.4,70055238.98298632,4018127.0,0,0,0,0,0,0,0,0,0,0
02/28/2020,PB,4,1052412.0,92827999.22,895336.4,70055238.98298632,4018127.0,0,0,0,0,0,0,0,0,0,0
02/29/2020,PB,5,1175800.0,104934674.76,895336.4,70055238.98298632,4018127.0,0,0,0,0,0,0,0,0,0,0
03/01/2020,PB,6,641269.0,43676748.82,895336.4,70055238.98298632,4018127.0,0,0,0,0,0,0,0,0,0,0
03/02/2020,PB,0,1049252.0,83334800.17,895336.4,70055238.98298632,4018127.0,0,0,0,0,0,0,0,0,0,0
03/03/2020,PB,1,969544.0,76721525.84,895336.4,70055238.98298632,4018127.0,0,0,0,0,0,0,0,0,0,0
03/04/2020,PB,2,952054.0,74863718.53,895336.4,70055238.98298632,4018127.0,0,0,0,0,0,0,0,0,0,0
03/05/2020,PB,3,995749.0,79486089.13,895336.4,70055238.98298632,4018127.0,0,0,0,0,0,0,0,0,0,0
03/06/2020,PB,4,1094290.0,89176926.53,895336.4,70055238.98298632,4018127.0,0,0,0,0,0,0,0,0,0,0
03/07/2020,PB,5,1171976.0,94345476.54,895336.4,70055238.98298632,4018127.0,0,0,0,0,0,0,0,0,0,0
03/08/2020,PB,6,623485.0,42868832.37,895336.4,70055238.98298632,4018127.0,0,0,0,0,0,0,0,0,0,0
03/09/2020,PB,0,977876.0,74582160.08,895336.4,70055238.98298632,4018127.0,0,0,0,0,0,0,0,0,0,0
03/10/2020,PB,1,911337.0,70009773.29,895336.4,70055238.98298632,4018127.0,0,0,0,0,0,0,0,0,0,0
03/11/2020,PB,2,957022.0,72720135.33,895336.4,70055238.98298632,4018127.0,0,0,0,0,0,0,0,0,0,0
03/12/2020,PB,3,893721.0,68753005.27,895336.4,70055238.98298632,4018127.0,0,0,0,0,0,0,0,0,0,0
03/13/2020,PB,4,1005395.0,76957399.32,895336.4,70055238.98298632,4018127.0,0,0,0,0,0,0,0,0,0,0
03/14/2020,PB,5,1014987.0,78803996.41,895336.4,70055238.98298632,4018127.0,0,0,0,0,0,0,0,0,0,0
03/15/2020,PB,6,620880.0,40156458.38,895336.4,70055238.98298632,4018127.0,0,0,0,0,0,0,0,0,0,0
03/16/2020,PB,0,967355.0,71230794.14,895336.4,70055238.98298632,4018127.0,0,0,0,0,0,0,0,0,0,0
03/17/2020,PB,1,953568.0,74788662.69,895336.4,70055238.98298632,4018127.0,0,0,1,0,0,1,0,1,0,0
03/18/2020,PB,2,929178.0,74031083.69,895336.4,70055238.98298632,4018127.0,0,0,1,0,0,1,0,1,0,0
03/19/2020,PB,3,917976.0,74056940.38,895336.4,70055238.98298632,4018127.0,1,0,1,0,0,1,0,1,0,0
03/20/2020,PB,4,953669.0,82580564.95,895336.4,70055238.98298632,4018127.0,0,0,1,0,1,1,0,1,1,0
03/21/2020,PB,5,906233.0,75996052.61,895336.4,70055238.98298632,4018127.0,0,0,1,1,1,1,0,1,1,0
03/22/2020,PB,6,402218.0,26411880.66,895336.4,70055238.98298632,4018127.0,0,0,1,1,1,1,0,1,1,0
03/23/2020,PB,0,654842.0,48176334.54,895336.4,70055238.98298632,4018127.0,1,0,1,1,1,1,0,1,1,0
03/24/2020,PB,1,606831.0,42618653.9,895336.4,70055238.98298632,4018127.0,1,0,1,1,1,1,0,1,0,0
03/25/2020,PB,2,604334.0,43665817.08,895336.4,70055238.98298632,4018127.0,0,0,1,1,1,1,0,1,0,0
03/26/2020,PB,3,617959.0,47326662.53,895336.4,70055238.98298632,4018127.0,2,0,1,1,1,1,0,1,0,0
03/27/2020,PB,4,688150.0,52902608.42,895336.4,70055238.98298632,4018127.0,4,0,1,1,1,1,0,1,0,0
03/28/2020,PB,5,727942.0,52628342.78,895336.4,70055238.98298632,4018127.0,5,0,1,1,1,1,0,1,0,0
03/29/2020,PB,6,370719.0,22345699.59,895336.4,70055238.98298632,4018127.0,0,0,1,1,1,1,0,1,0,0
03/30/2020,PB,0,675774.0,54004484.57,895336.4,70055238.98298632,4018127.0,1,0,1,1,1,1,0,1,0,0
03/31/2020,PB,1,753521.0,67013941.68,895336.4,70055238.98298632,4018127.0,2,0,1,1,1,1,0,1,0,0
04/01/2020,PB,2,703776.0,56515287.33,895336.4,70055238.98298632,4018127.0,3,1,1,1,1,1,0,1,0,0
04/02/2020,PB,3,716446.0,57388566.57,895336.4,70055238.98298632,4018127.0,1,0,1,1,1,1,0,1,0,0
04/03/2020,PB,4,761466.0,63341154.94,895336.4,70055238.98298632,4018127.0,8,0,1,1,1,1,0,1,0,0
04/04/2020,PB,5,800570.0,61097606.65,895336.4,70055238.98298632,4018127.0,3,1,1,1,1,1,0,1,0,0
04/05/2020,PB,6,397464.0,25530240.89,895336.4,70055238.98298632,4018127.0,2,2,1,1,1,1,0,1,0,0
04/06/2020,PB,0,715599.0,56422787.6,895336.4,70055238.98298632,4018127.0,1,0,1,1,1,1,0,1,0,0
04/07/2020,PB,1,733098.0,60339358.44,895336.4,70055238.98298632,4018127.0,1,0,1,1,1,1,0,1,0,0
04/08/2020,PB,2,764789.0,62140013.78,895336.4,70055238.98298632,4018127.0,5,0,1,1,1,1,0,1,0,0
04/09/2020,PB,3,818858.0,63219282.98,895336.4,70055238.98298632,4018127.0,14,3,1,1,1,1,0,1,0,0
04/10/2020,PB,4,379713.0,23645905.56,895336.4,70055238.98298632,4018127.0,24,4,1,1,1,1,0,1,0,0
04/11/2020,PB,5,860040.0,59713607.65,895336.4,70055238.98298632,4018127.0,6,0,1,1,1,1,0,1,0,0
04/12/2020,PB,6,430228.0,24532574.32,895336.4,70055238.98298632,4018127.0,16,2,1,1,1,1,0,1,0,0
04/13/2020,PB,0,696787.0,50963511.49,895336.4,70055238.98298632,4018127.0,10,0,1,1,1,1,0,1,0,0
04/14/2020,PB,1,662604.0,50706361.63,895336.4,70055238.98298632,4018127.0,25,3,1,1,1,1,0,1,0,0
04/15/2020,PB,2,661047.0,50420354.42,895336.4,70055238.98298632,4018127.0,15,5,1,1,1,1,0,1,0,0
04/16/2020,PB,3,655728.0,52699566.0,895336.4,70055238.98298632,4018127.0,14,3,1,1,1,1,0,1,0,0
04/17/2020,PB,4,742516.0,59229495.07,895336.4,70055238.98298632,4018127.0,30,2,1,1,1,1,0,1,0,0
04/18/2020,PB,5,813569.0,59811463.19,895336.4,70055238.98298632,4018127.0,10,0,1,1,1,1,0,1,0,0
