C1,C2,C3,C4,C5,C6,C7,C8,Confirmed,Country/Region,Date,Deaths,estagio
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,65.0,United States,03/09/2020,1.0,4.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,198.0,United States,03/10/2020,6.0,4.0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,392.0,United States,03/11/2020,5.0,4.0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,425.0,United States,03/12/2020,10.0,4.0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,585.0,United States,03/13/2020,8.0,4.0
1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,699.0,United States,03/14/2020,7.0,4.0
1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,172.0,United States,03/15/2020,12.0,4.0
1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1368.0,United States,03/16/2020,27.0,4.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1616.0,United States,03/17/2020,35.0,4.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2416.0,United States,03/18/2020,59.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4288.0,United States,03/19/2020,74.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6062.0,United States,03/20/2020,99.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5772.0,United States,03/21/2020,99.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8644.0,United States,03/22/2020,110.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10698.0,United States,03/23/2020,189.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10262.0,United States,03/24/2020,239.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11943.0,United States,03/25/2020,324.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17556.0,United States,03/26/2020,408.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18490.0,United States,03/27/2020,520.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19958.0,United States,03/28/2020,633.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19146.0,United States,03/29/2020,586.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21502.0,United States,03/30/2020,692.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,26037.0,United States,03/31/2020,1085.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25461.0,United States,04/01/2020,1172.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30405.0,United States,04/02/2020,1503.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31937.0,United States,04/03/2020,1392.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33152.0,United States,04/04/2020,1523.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27874.0,United States,04/05/2020,1590.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,29642.0,United States,04/06/2020,1770.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30777.0,United States,04/07/2020,2571.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31694.0,United States,04/08/2020,2146.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,34756.0,United States,04/09/2020,2228.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33501.0,United States,04/10/2020,2218.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30026.0,United States,04/11/2020,2119.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28553.0,United States,04/12/2020,1813.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25291.0,United States,04/13/2020,1946.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27065.0,United States,04/14/2020,2455.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,29096.0,United States,04/15/2020,2609.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31298.0,United States,04/16/2020,2176.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32724.0,United States,04/17/2020,2093.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28270.0,United States,04/18/2020,1960.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,26278.0,United States,04/19/2020,1931.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27387.0,United States,04/20/2020,2186.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25364.0,United States,04/21/2020,2548.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28332.0,United States,04/22/2020,2434.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33990.0,United States,04/23/2020,2469.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36291.0,United States,04/24/2020,2154.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32921.0,United States,04/25/2020,1698.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27689.0,United States,04/26/2020,1329.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22465.0,United States,04/27/2020,1466.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24535.0,United States,04/28/2020,2241.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27520.0,United States,04/29/2020,2521.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,29629.0,United States,04/30/2020,2322.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,34162.0,United States,05/01/2020,1891.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,29195.0,United States,05/02/2020,1692.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25587.0,United States,05/03/2020,1120.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22475.0,United States,05/04/2020,1333.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24185.0,United States,05/05/2020,2318.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25256.0,United States,05/06/2020,2364.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27882.0,United States,05/07/2020,1934.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27178.0,United States,05/08/2020,1747.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25733.0,United States,05/09/2020,1488.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19764.0,United States,05/10/2020,893.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18878.0,United States,05/11/2020,1014.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22190.0,United States,05/12/2020,1627.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20958.0,United States,05/13/2020,1764.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27617.0,United States,05/14/2020,1783.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25300.0,United States,05/15/2020,1681.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25101.0,United States,05/16/2020,1216.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19004.0,United States,05/17/2020,758.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21769.0,United States,05/18/2020,1172.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20449.0,United States,05/19/2020,1552.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,23807.0,United States,05/20/2020,1526.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25355.0,United States,05/21/2020,1217.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24141.0,United States,05/22/2020,1244.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21823.0,United States,05/23/2020,1109.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20813.0,United States,05/24/2020,622.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18991.0,United States,05/25/2020,548.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18883.0,United States,05/26/2020,662.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18282.0,United States,05/27/2020,1518.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22815.0,United States,05/28/2020,1178.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24504.0,United States,05/29/2020,1160.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24450.0,United States,05/30/2020,963.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19910.0,United States,05/31/2020,581.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17355.0,United States,06/01/2020,776.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20895.0,United States,06/02/2020,1068.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19958.0,United States,06/03/2020,1007.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21351.0,United States,06/04/2020,1023.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25224.0,United States,06/05/2020,914.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22732.0,United States,06/06/2020,659.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17731.0,United States,06/07/2020,438.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17415.0,United States,06/08/2020,519.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18127.0,United States,06/09/2020,950.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20794.0,United States,06/10/2020,901.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22950.0,United States,06/11/2020,871.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25330.0,United States,06/12/2020,828.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25556.0,United States,06/13/2020,759.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19824.0,United States,06/14/2020,308.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19660.0,United States,06/15/2020,394.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,23705.0,United States,06/16/2020,838.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25559.0,United States,06/17/2020,744.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27809.0,United States,06/18/2020,718.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31480.0,United States,06/19/2020,670.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32749.0,United States,06/20/2020,604.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,26439.0,United States,06/21/2020,285.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30536.0,United States,06/22/2020,389.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35188.0,United States,06/23/2020,847.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,34935.0,United States,06/24/2020,759.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,39873.0,United States,06/25/2020,551.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,45255.0,United States,06/26/2020,617.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,42705.0,United States,06/27/2020,504.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,39605.0,United States,06/28/2020,273.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40804.0,United States,06/29/2020,377.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,45746.0,United States,06/30/2020,625.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,51174.0,United States,07/01/2020,694.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,54461.0,United States,07/02/2020,727.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,53312.0,United States,07/03/2020,660.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,45880.0,United States,07/04/2020,265.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,49883.0,United States,07/05/2020,288.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,44953.0,United States,07/06/2020,355.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60021.0,United States,07/07/2020,1222.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58601.0,United States,07/08/2020,863.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,63247.0,United States,07/09/2020,1003.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,67791.0,United States,07/10/2020,824.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60188.0,United States,07/11/2020,690.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,59017.0,United States,07/12/2020,459.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,59215.0,United States,07/13/2020,367.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,67417.0,United States,07/14/2020,926.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,67328.0,United States,07/15/2020,968.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,77255.0,United States,07/16/2020,943.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,71558.0,United States,07/17/2020,930.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,63698.0,United States,07/18/2020,868.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,61847.0,United States,07/19/2020,447.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,61417.0,United States,07/20/2020,514.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,64534.0,United States,07/21/2020,1107.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70910.0,United States,07/22/2020,1216.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,68695.0,United States,07/23/2020,1094.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,73715.0,United States,07/24/2020,1132.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,66439.0,United States,07/25/2020,899.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,54953.0,United States,07/26/2020,472.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,56414.0,United States,07/27/2020,1120.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,65869.0,United States,07/28/2020,1374.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70776.0,United States,07/29/2020,1432.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,68033.0,United States,07/30/2020,1209.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,67092.0,United States,07/31/2020,1243.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58485.0,United States,08/01/2020,1115.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,47580.0,United States,08/02/2020,403.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,45368.0,United States,08/03/2020,530.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,57540.0,United States,08/04/2020,1378.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,52810.0,United States,08/05/2020,1376.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,59692.0,United States,08/06/2020,1253.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58173.0,United States,08/07/2020,1242.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,56174.0,United States,08/08/2020,1077.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,46935.0,United States,08/09/2020,511.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,49536.0,United States,08/10/2020,527.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,46808.0,United States,08/11/2020,1064.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,56203.0,United States,08/12/2020,1505.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,51547.0,United States,08/13/2020,1070.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,64294.0,United States,08/14/2020,1338.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,47913.0,United States,08/15/2020,1034.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,42048.0,United States,08/16/2020,571.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35112.0,United States,08/17/2020,446.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,45063.0,United States,08/18/2020,1325.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,46436.0,United States,08/19/2020,1353.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,44023.0,United States,08/20/2020,1079.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,48623.0,United States,08/21/2020,1105.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,44600.0,United States,08/22/2020,982.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,34575.0,United States,08/23/2020,450.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,37891.0,United States,08/24/2020,442.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38174.0,United States,08/25/2020,1239.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,44109.0,United States,08/26/2020,1225.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,45966.0,United States,08/27/2020,1111.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,46156.0,United States,08/28/2020,971.0,4.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,AC,03/19/2020,0.0,5.0
0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,AC,03/20/2020,0.0,5.0
0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,AC,03/21/2020,0.0,5.0
0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,AC,03/22/2020,0.0,5.0
0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,AC,03/23/2020,0.0,5.0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,AC,03/24/2020,0.0,5.0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,AC,03/25/2020,0.0,5.0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,AC,03/26/2020,0.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,AC,03/27/2020,0.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,AC,03/28/2020,0.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,AC,03/29/2020,0.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,AC,03/30/2020,0.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,AC,03/31/2020,0.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,AC,04/01/2020,0.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,AC,04/02/2020,0.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,AC,04/03/2020,0.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,AC,04/04/2020,0.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,AC,04/05/2020,0.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,AC,04/06/2020,0.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,AC,04/07/2020,1.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,AC,04/08/2020,1.0,5.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,AC,04/09/2020,0.0,5.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,AC,04/10/2020,0.0,5.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,AC,04/11/2020,0.0,5.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,AC,04/12/2020,0.0,5.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,13.0,AC,04/13/2020,1.0,5.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,AC,04/14/2020,0.0,5.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,AC,04/15/2020,0.0,5.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,AC,04/16/2020,2.0,5.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,AC,04/17/2020,0.0,5.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,AC,04/18/2020,0.0,5.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,AC,04/19/2020,1.0,5.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,AC,04/20/2020,2.0,5.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,AC,04/21/2020,0.0,5.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,AC,04/22/2020,0.0,5.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,AC,04/23/2020,2.0,5.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,AC,04/24/2020,1.0,5.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,AC,04/25/2020,0.0,5.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,AC,04/26/2020,0.0,5.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,AC,04/27/2020,3.0,5.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,AC,04/28/2020,2.0,5.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,43.0,AC,04/29/2020,1.0,5.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,AC,04/30/2020,2.0,5.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82.0,AC,05/01/2020,0.0,5.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,67.0,AC,05/02/2020,2.0,5.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,104.0,AC,05/03/2020,3.0,5.0
1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,76.0,AC,05/04/2020,4.0,5.0
1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,84.0,AC,05/05/2020,1.0,5.0
1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,126.0,AC,05/06/2020,4.0,5.0
1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,71.0,AC,05/07/2020,3.0,5.0
1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,163.0,AC,05/08/2020,2.0,5.0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,158.0,AC,05/09/2020,1.0,5.0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,112.0,AC,05/10/2020,2.0,5.0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0,AC,05/11/2020,4.0,5.0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,130.0,AC,05/12/2020,6.0,5.0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,104.0,AC,05/13/2020,1.0,5.0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,46.0,AC,05/14/2020,3.0,5.0
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,45.0,AC,05/15/2020,2.0,5.0
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,82.0,AC,05/16/2020,2.0,5.0
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,130.0,AC,05/17/2020,1.0,5.0
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,237.0,AC,05/18/2020,7.0,5.0
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,248.0,AC,05/19/2020,5.0,5.0
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,335.0,AC,05/20/2020,4.0,5.0
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,286.0,AC,05/21/2020,2.0,5.0
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,240.0,AC,05/22/2020,2.0,5.0
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,524.0,AC,05/23/2020,7.0,5.0
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,293.0,AC,05/24/2020,5.0,5.0
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,341.0,AC,05/25/2020,5.0,5.0
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,280.0,AC,05/26/2020,8.0,5.0
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,470.0,AC,05/27/2020,8.0,5.0
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,349.0,AC,05/28/2020,9.0,5.0
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,241.0,AC,05/29/2020,13.0,5.0
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,231.0,AC,05/30/2020,7.0,5.0
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,147.0,AC,05/31/2020,6.0,5.0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,107.0,AC,06/01/2020,13.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,AC,06/02/2020,4.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,AC,06/03/2020,6.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.0,AC,06/04/2020,10.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,AC,06/05/2020,9.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,AC,06/06/2020,11.0,5.0
