C1,C2,C3,C4,C5,C6,C7,C8,Confirmed,Country/Region,Date,Deaths,Qtde Autorizados,Qtde Autorizados_2019_mean,Valor Autorizados,Valor Autorizados_2019_mean,day_of_week,populacao
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,ES,05/07/2020,10.0,1358263.0,1522913.0630136987,112140880.09,103535979.74898636,3.0,4018650.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.0,ES,05/08/2020,10.0,1581551.0,1522913.0630136987,133392482.42,103535979.74898636,4.0,4018650.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,ES,05/09/2020,7.0,1645949.0,1522913.0630136987,134723426.92,103535979.74898636,5.0,4018650.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,ES,05/10/2020,9.0,530806.0,1522913.0630136987,29701498.17,103535979.74898636,6.0,4018650.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,ES,05/11/2020,15.0,1264535.0,1522913.0630136987,91254480.4,103535979.74898636,0.0,4018650.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,ES,05/12/2020,16.0,1263553.0,1522913.0630136987,92452944.35,103535979.74898636,1.0,4018650.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.0,ES,05/13/2020,21.0,1265341.0,1522913.0630136987,94280590.13,103535979.74898636,2.0,4018650.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.0,ES,05/14/2020,16.0,1238578.0,1522913.0630136987,92291557.44,103535979.74898636,3.0,4018650.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.0,ES,05/15/2020,11.0,1378980.0,1522913.0630136987,105737667.75,103535979.74898636,4.0,4018650.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.0,ES,05/16/2020,11.0,1327117.0,1522913.0630136987,98166554.56,103535979.74898636,5.0,4018650.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,ES,05/17/2020,14.0,479934.0,1522913.0630136987,25810749.0,103535979.74898636,6.0,4018650.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.0,ES,05/18/2020,17.0,1253382.0,1522913.0630136987,89883327.83,103535979.74898636,0.0,4018650.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536.0,ES,05/19/2020,23.0,1217350.0,1522913.0630136987,90000755.25,103535979.74898636,1.0,4018650.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0,ES,05/20/2020,16.0,1288268.0,1522913.0630136987,94728068.54,103535979.74898636,2.0,4018650.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,ES,05/21/2020,22.0,1272691.0,1522913.0630136987,94490173.44,103535979.74898636,3.0,4018650.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.0,ES,05/22/2020,34.0,1414883.0,1522913.0630136987,107452537.39,103535979.74898636,4.0,4018650.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.0,ES,05/23/2020,20.0,1395772.0,1522913.0630136987,99143084.38,103535979.74898636,5.0,4018650.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,ES,05/24/2020,29.0,488799.0,1522913.0630136987,26479682.49,103535979.74898636,6.0,4018650.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,ES,05/25/2020,19.0,1207050.0,1522913.0630136987,90265418.01,103535979.74898636,0.0,4018650.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.0,ES,05/26/2020,22.0,1278765.0,1522913.0630136987,94403361.56,103535979.74898636,1.0,4018650.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.0,ES,05/27/2020,24.0,1317020.0,1522913.0630136987,101167441.12,103535979.74898636,2.0,4018650.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719.0,ES,05/28/2020,27.0,1343447.0,1522913.0630136987,106799518.86,103535979.74898636,3.0,4018650.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,ES,05/29/2020,22.0,1509286.0,1522913.0630136987,132485687.82,103535979.74898636,4.0,4018650.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534.0,ES,05/30/2020,23.0,1571029.0,1522913.0630136987,130579592.05,103535979.74898636,5.0,4018650.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,ES,05/31/2020,21.0,509342.0,1522913.0630136987,32746326.29,103535979.74898636,6.0,4018650.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379.0,ES,06/01/2020,10.0,1376561.0,1522913.0630136987,107349405.22,103535979.74898636,0.0,4018650.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1082.0,ES,06/02/2020,50.0,1363772.0,1522913.0630136987,105462033.5,103535979.74898636,1.0,4018650.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,970.0,ES,06/03/2020,34.0,1389810.0,1522913.0630136987,108755448.72,103535979.74898636,2.0,4018650.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773.0,ES,06/04/2020,39.0,1379839.0,1522913.0630136987,109443301.22,103535979.74898636,3.0,4018650.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0,ES,06/05/2020,43.0,1610955.0,1522913.0630136987,133700186.09,103535979.74898636,4.0,4018650.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841.0,ES,06/06/2020,26.0,1480708.0,1522913.0630136987,114919106.51,103535979.74898636,5.0,4018650.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669.0,ES,06/07/2020,26.0,482137.0,1522913.0630136987,27281217.15,103535979.74898636,6.0,4018650.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1040.0,ES,06/08/2020,39.0,1415816.0,1522913.0630136987,109586938.23,103535979.74898636,0.0,4018650.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1305.0,ES,06/09/2020,33.0,1420165.0,1522913.0630136987,110156228.94,103535979.74898636,1.0,4018650.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.0,ES,06/10/2020,32.0,1590675.0,1522913.0630136987,126990193.94,103535979.74898636,2.0,4018650.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885.0,ES,06/11/2020,26.0,872186.0,1522913.0630136987,61418053.95,103535979.74898636,3.0,4018650.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028.0,ES,06/12/2020,24.0,1732373.0,1522913.0630136987,139460735.45,103535979.74898636,4.0,4018650.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.0,ES,06/13/2020,36.0,1346979.0,1522913.0630136987,93481546.69,103535979.74898636,5.0,4018650.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.0,ES,06/14/2020,32.0,481717.0,1522913.0630136987,26127660.63,103535979.74898636,6.0,4018650.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1140.0,ES,06/15/2020,32.0,1280418.0,1522913.0630136987,99910001.88,103535979.74898636,0.0,4018650.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1371.0,ES,06/16/2020,45.0,1278684.0,1522913.0630136987,95806711.53,103535979.74898636,1.0,4018650.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1489.0,ES,06/17/2020,38.0,1342941.0,1522913.0630136987,101063214.8,103535979.74898636,2.0,4018650.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1230.0,ES,06/18/2020,48.0,1349737.0,1522913.0630136987,102215506.88,103535979.74898636,3.0,4018650.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1471.0,ES,06/19/2020,48.0,1009685.0,1522913.0630136987,77806399.08,103535979.74898636,4.0,4018650.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1074.0,ES,06/20/2020,32.0,1692094.0,1522913.0630136987,121730609.46,103535979.74898636,5.0,4018650.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.0,ES,06/21/2020,29.0,497757.0,1522913.0630136987,27762437.03,103535979.74898636,6.0,4018650.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,926.0,ES,06/22/2020,36.0,1370293.0,1522913.0630136987,103043381.19,103535979.74898636,0.0,4018650.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1043.0,ES,06/23/2020,63.0,1337332.0,1522913.0630136987,100012776.05,103535979.74898636,1.0,4018650.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1654.0,ES,06/24/2020,38.0,1304574.0,1522913.0630136987,97052313.8,103535979.74898636,2.0,4018650.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765.0,ES,06/25/2020,27.0,1330269.0,1522913.0630136987,104455892.52,103535979.74898636,3.0,4018650.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1406.0,ES,06/26/2020,17.0,1590303.0,1522913.0630136987,127557635.95,103535979.74898636,4.0,4018650.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,06/27/2020,0.0,1400177.0,1522913.0630136987,100869659.69,103535979.74898636,5.0,4018650.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2031.0,ES,06/28/2020,61.0,485528.0,1522913.0630136987,27325460.47,103535979.74898636,6.0,4018650.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1414.0,ES,06/29/2020,53.0,1168393.0,1522913.0630136987,96833586.22,103535979.74898636,0.0,4018650.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1796.0,ES,06/30/2020,27.0,1490221.0,1522913.0630136987,138484858.39,103535979.74898636,1.0,4018650.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.0,ES,07/01/2020,45.0,1489955.0,1522913.0630136987,122903556.3,103535979.74898636,2.0,4018650.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1419.0,ES,07/02/2020,35.0,1479230.0,1522913.0630136987,121983665.08,103535979.74898636,3.0,4018650.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1449.0,ES,07/03/2020,30.0,1628937.0,1522913.0630136987,138272083.66,103535979.74898636,4.0,4018650.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1134.0,ES,07/04/2020,23.0,1492959.0,1522913.0630136987,118159506.4,103535979.74898636,5.0,4018650.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0,ES,07/05/2020,23.0,494216.0,1522913.0630136987,28986567.97,103535979.74898636,6.0,4018650.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1154.0,ES,07/06/2020,34.0,1405876.0,1522913.0630136987,110912131.89,103535979.74898636,0.0,4018650.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2151.0,ES,07/07/2020,42.0,1482346.0,1522913.0630136987,117445318.97,103535979.74898636,1.0,4018650.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1839.0,ES,07/08/2020,31.0,1516557.0,1522913.0630136987,119586680.59,103535979.74898636,2.0,4018650.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1472.0,ES,07/09/2020,19.0,1456663.0,1522913.0630136987,117671465.94,103535979.74898636,3.0,4018650.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1347.0,ES,07/10/2020,37.0,1623163.0,1522913.0630136987,132625199.38,103535979.74898636,4.0,4018650.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,880.0,ES,07/11/2020,17.0,1436002.0,1522913.0630136987,107197505.14,103535979.74898636,5.0,4018650.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,563.0,ES,07/12/2020,19.0,499243.0,1522913.0630136987,28814415.62,103535979.74898636,6.0,4018650.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1080.0,ES,07/13/2020,37.0,1375696.0,1522913.0630136987,105675130.44,103535979.74898636,0.0,4018650.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1334.0,ES,07/14/2020,42.0,1377974.0,1522913.0630136987,103713789.92,103535979.74898636,1.0,4018650.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1139.0,ES,07/15/2020,15.0,1367320.0,1522913.0630136987,107034301.27,103535979.74898636,2.0,4018650.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1766.0,ES,07/16/2020,39.0,1402646.0,1522913.0630136987,110433016.41,103535979.74898636,3.0,4018650.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1343.0,ES,07/17/2020,38.0,1558337.0,1522913.0630136987,124324315.42,103535979.74898636,4.0,4018650.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,670.0,ES,07/18/2020,28.0,1412144.0,1522913.0630136987,101041358.27,103535979.74898636,5.0,4018650.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,478.0,ES,07/19/2020,20.0,489030.0,1522913.0630136987,27374427.55,103535979.74898636,6.0,4018650.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1094.0,ES,07/20/2020,34.0,1360525.0,1522913.0630136987,106858989.06,103535979.74898636,0.0,4018650.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,898.0,ES,07/21/2020,24.0,1392648.0,1522913.0630136987,107017363.89,103535979.74898636,1.0,4018650.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1087.0,ES,07/22/2020,25.0,1450258.0,1522913.0630136987,111012260.71,103535979.74898636,2.0,4018650.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,920.0,ES,07/23/2020,36.0,1432992.0,1522913.0630136987,112074152.17,103535979.74898636,3.0,4018650.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1246.0,ES,07/24/2020,32.0,1603271.0,1522913.0630136987,127711541.05,103535979.74898636,4.0,4018650.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,744.0,ES,07/25/2020,13.0,1423529.0,1522913.0630136987,101459187.31,103535979.74898636,5.0,4018650.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,602.0,ES,07/26/2020,25.0,493916.0,1522913.0630136987,28229825.88,103535979.74898636,6.0,4018650.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,837.0,ES,07/27/2020,25.0,1403361.0,1522913.0630136987,110364138.31,103535979.74898636,0.0,4018650.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1427.0,ES,07/28/2020,27.0,1414763.0,1522913.0630136987,109694127.22,103535979.74898636,1.0,4018650.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1105.0,ES,07/29/2020,23.0,1452311.0,1522913.0630136987,115508983.58,103535979.74898636,2.0,4018650.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1316.0,ES,07/30/2020,28.0,1480043.0,1522913.0630136987,126532814.53,103535979.74898636,3.0,4018650.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1407.0,ES,07/31/2020,31.0,1593196.0,1522913.0630136987,153605187.69,103535979.74898636,4.0,4018650.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,522.0,ES,08/01/2020,21.0,1552541.0,1522913.0630136987,127423602.29,103535979.74898636,5.0,4018650.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,424.0,ES,08/02/2020,12.0,538779.0,1522913.0630136987,31893525.78,103535979.74898636,6.0,4018650.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,977.0,ES,08/03/2020,23.0,1500972.0,1522913.0630136987,121257736.56,103535979.74898636,0.0,4018650.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,994.0,ES,08/04/2020,27.0,1488129.0,1522913.0630136987,119300795.31,103535979.74898636,1.0,4018650.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1033.0,ES,08/05/2020,18.0,1571837.0,1522913.0630136987,128124271.21,103535979.74898636,2.0,4018650.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1301.0,ES,08/06/2020,21.0,1594765.0,1522913.0630136987,134225266.42,103535979.74898636,3.0,4018650.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1380.0,ES,08/07/2020,31.0,1798064.0,1522913.0630136987,156217838.37,103535979.74898636,4.0,4018650.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1223.0,ES,08/08/2020,22.0,1836200.0,1522913.0630136987,155350297.67,103535979.74898636,5.0,4018650.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,645.0,ES,08/09/2020,15.0,574861.0,1522913.0630136987,34956386.15,103535979.74898636,6.0,4018650.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1278.0,ES,08/10/2020,29.0,1431669.0,1522913.0630136987,112681152.06,103535979.74898636,0.0,4018650.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1407.0,ES,08/11/2020,19.0,1450436.0,1522913.0630136987,110923454.38,103535979.74898636,1.0,4018650.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1277.0,ES,08/12/2020,22.0,1471642.0,1522913.0630136987,113583169.04,103535979.74898636,2.0,4018650.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1196.0,ES,08/13/2020,18.0,1451899.0,1522913.0630136987,115160488.45,103535979.74898636,3.0,4018650.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1157.0,ES,08/14/2020,26.0,1625835.0,1522913.0630136987,130742677.64,103535979.74898636,4.0,4018650.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,659.0,ES,08/15/2020,15.0,1596487.0,1522913.0630136987,121600969.47,103535979.74898636,5.0,4018650.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,815.0,ES,08/16/2020,11.0,552132.0,1522913.0630136987,31881337.62,103535979.74898636,6.0,4018650.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1279.0,ES,08/17/2020,33.0,1402042.0,1522913.0630136987,106663108.34,103535979.74898636,0.0,4018650.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1015.0,ES,08/18/2020,30.0,1408840.0,1522913.0630136987,105493807.71,103535979.74898636,1.0,4018650.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1216.0,ES,08/19/2020,25.0,1438351.0,1522913.0630136987,109632397.05,103535979.74898636,2.0,4018650.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,947.0,ES,08/20/2020,17.0,1470511.0,1522913.0630136987,116317223.17,103535979.74898636,3.0,4018650.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,874.0,ES,08/21/2020,20.0,1636410.0,1522913.0630136987,130932417.67,103535979.74898636,4.0,4018650.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,702.0,ES,08/22/2020,16.0,1450160.0,1522913.0630136987,113382411.36,103535979.74898636,5.0,4018650.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,279.0,ES,08/23/2020,10.0,537740.0,1522913.0630136987,31510638.24,103535979.74898636,6.0,4018650.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,601.0,ES,08/24/2020,19.0,1431655.0,1522913.0630136987,110255205.34,103535979.74898636,0.0,4018650.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,698.0,ES,08/25/2020,23.0,1447834.0,1522913.0630136987,109430051.71,103535979.74898636,1.0,4018650.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,718.0,ES,08/26/2020,18.0,1485530.0,1522913.0630136987,115270523.48,103535979.74898636,2.0,4018650.0
